company_id,company_name,sector,financial_year,operating_cash_flow,investing_cash_flow,financing_cash_flow,free_cash_flow,capex,dividend_paid,share_buyback,debt_change,capital_allocation_label
BAJAJFINSV,Bajaj Finserv Ltd,Financials,Mar 2014,-9807.0,3764.0,6521.0,-6043.0,3764.0,43.82,0,,Distress
BAJAJFINSV,Bajaj Finserv Ltd,Financials,Mar 2015,-10731.0,3709.0,6839.0,-7022.0,3709.0,48.18,0,,Distress
BAJAJFINSV,Bajaj Finserv Ltd,Financials,Mar 2016,-9795.0,-886.0,11602.0,-10681.0,886.0,27.75,0,,Distress
BAJAJFINSV,Bajaj Finserv Ltd,Financials,Mar 2017,-10922.0,151.0,12513.0,-10771.0,151.0,34.5,0,,Distress
BAJAJFINSV,Bajaj Finserv Ltd,Financials,Mar 2018,-19580.0,-922.0,19590.0,-20502.0,922.0,41.76,0,,Distress
BAJAJFINSV,Bajaj Finserv Ltd,Financials,Mar 2019,-27076.0,-6903.0,34535.0,-33979.0,6903.0,53.74,0,,Distress
BAJAJFINSV,Bajaj Finserv Ltd,Financials,Mar 2020,-23369.0,-9948.0,34479.0,-33317.0,9948.0,119.88,0,,Distress
BAJAJFINSV,Bajaj Finserv Ltd,Financials,Mar 2021,4547.0,-3684.0,1687.0,863.0,3684.0,73.67,0,,Balanced
BAJAJFINSV,Bajaj Finserv Ltd,Financials,Mar 2022,-33670.0,1445.0,32326.0,-32225.0,1445.0,83.14,0,,Distress
BAJAJFINSV,Bajaj Finserv Ltd,Financials,Mar 2023,-39480.0,-13945.0,51016.0,-53425.0,13945.0,244.2,0,,Distress
BAJAJFINSV,Bajaj Finserv Ltd,Financials,Mar 2024,-68674.0,-10960.0,82709.0,-79634.0,10960.0,311.9,0,,Distress
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,Mar 2013,473.0,-369.0,-332.0,104.0,369.0,278.4,0,,Capital Intensive
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,Mar 2014,872.0,-519.0,-326.0,353.0,519.0,337.96,0,,Capital Intensive
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,Mar 2015,796.0,-464.0,-391.0,332.0,464.0,385.51,0,,Capital Intensive
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,Mar 2016,1147.0,1019.0,-761.0,2166.0,1019.0,362.4,0,,Capital Intensive
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,Mar 2017,-923.0,-372.0,-110.0,-1295.0,372.0,370.95,0,,Capital Intensive
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,Mar 2018,1631.0,-1123.0,-434.0,508.0,1123.0,451.35,0,,Capital Intensive
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,Mar 2019,628.0,-163.0,-536.0,465.0,163.0,365.76,0,,Capital Intensive
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,Mar 2020,1920.0,-800.0,-1028.0,1120.0,800.0,462.0,0,,Capital Intensive
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,Mar 2021,272.0,-308.0,-37.0,-36.0,308.0,438.48,0,,Capital Intensive
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,Mar 2022,1610.0,-151.0,-1460.0,1459.0,151.0,1320.32,0,,Capital Intensive
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,Mar 2023,1728.0,-137.0,-1587.0,1591.0,137.0,1384.88,0,,Capital Intensive
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,Financials,Mar 2024,1941.0,-472.0,-1455.0,1469.0,472.0,1473.0,0,,Capital Intensive
BAJFINANCE,Bajaj Finance Ltd,Financials,Mar 2015,-7064.0,-360.0,6867.0,-7424.0,360.0,89.8,0,,Distress
BAJFINANCE,Bajaj Finance Ltd,Financials,Mar 2016,-9870.0,-687.0,11656.0,-10557.0,687.0,127.9,0,,Distress
BAJFINANCE,Bajaj Finance Ltd,Financials,Mar 2017,-10439.0,-3047.0,12513.0,-13486.0,3047.0,201.96,0,,Distress
BAJFINANCE,Bajaj Finance Ltd,Financials,Mar 2018,-20566.0,1075.0,19503.0,-19491.0,1075.0,224.64,0,,Distress
BAJFINANCE,Bajaj Finance Ltd,Financials,Mar 2019,-29062.0,-5379.0,34449.0,-34441.0,5379.0,359.55,0,,Distress
BAJFINANCE,Bajaj Finance Ltd,Financials,Mar 2020,-24412.0,-8758.0,34167.0,-33170.0,8758.0,579.04,0,,Distress
BAJFINANCE,Bajaj Finance Ltd,Financials,Mar 2021,-807.0,-429.0,1741.0,-1236.0,429.0,618.8,0,,Distress
BAJFINANCE,Bajaj Finance Ltd,Financials,Mar 2022,-37090.0,6347.0,32275.0,-30743.0,6347.0,1194.76,0,,Distress
BAJFINANCE,Bajaj Finance Ltd,Financials,Mar 2023,-42112.0,-10394.0,50675.0,-52506.0,10394.0,1841.28,0,,Distress
BAJFINANCE,Bajaj Finance Ltd,Financials,Mar 2024,-72760.0,-7171.0,82415.0,-79931.0,7171.0,2167.65,0,,Distress
BANKBARODA,Bank of Baroda,Financials,Mar 2013,23196.0,-514.0,-790.0,22682.0,514.0,917.51,0,,Shareholder Returns
BANKBARODA,Bank of Baroda,Financials,Mar 2014,42233.0,-730.0,5151.0,41503.0,730.0,956.84,0,,Balanced
BANKBARODA,Bank of Baroda,Financials,Mar 2015,17838.0,-556.0,-6.0,17282.0,556.0,711.0,0,,Shareholder Returns
BANKBARODA,Bank of Baroda,Financials,Mar 2016,-10011.0,-4005.0,-616.0,-14016.0,4005.0,-0.0,0,,Capital Intensive
BANKBARODA,Bank of Baroda,Financials,Mar 2017,17865.0,-551.0,-198.0,17314.0,551.0,278.25,0,,Shareholder Returns
BANKBARODA,Bank of Baroda,Financials,Mar 2018,-59692.0,-414.0,3413.0,-60106.0,414.0,-0.0,0,,Distress
BANKBARODA,Bank of Baroda,Financials,Mar 2019,-1449.0,-2537.0,4449.0,-3986.0,2537.0,0.0,0,,Distress
BANKBARODA,Bank of Baroda,Financials,Mar 2020,18531.0,-139.0,14729.0,18392.0,139.0,0.0,0,,Balanced
BANKBARODA,Bank of Baroda,Financials,Mar 2021,-887.0,-471.0,-986.0,-1358.0,471.0,0.0,0,,Mixed Strategy
BANKBARODA,Bank of Baroda,Financials,Mar 2022,6210.0,-3645.0,-998.0,2565.0,3645.0,1507.27,0,,Shareholder Returns
BANKBARODA,Bank of Baroda,Financials,Mar 2023,-21354.0,-1096.0,-5405.0,-22450.0,1096.0,2850.95,0,,Shareholder Returns
BANKBARODA,Bank of Baroda,Financials,Mar 2024,-6274.0,-1285.0,5476.0,-7559.0,1285.0,3962.49,0,,Distress
BEL,Bharat Electronics Ltd,Industrials,Mar 2013,-1539.0,1753.0,-158.0,214.0,1753.0,182.2,0,,Capital Intensive
BEL,Bharat Electronics Ltd,Industrials,Mar 2014,-569.0,759.0,-213.0,190.0,759.0,190.4,0,,Capital Intensive
BEL,Bharat Electronics Ltd,Industrials,Mar 2015,1434.0,-839.0,-209.0,595.0,839.0,239.4,0,,Capital Intensive
BEL,Bharat Electronics Ltd,Industrials,Mar 2016,2260.0,-1470.0,-318.0,790.0,1470.0,414.47,0,,Capital Intensive
BEL,Bharat Electronics Ltd,Industrials,Mar 2017,-61.0,3115.0,-2857.0,3054.0,3115.0,502.59,0,,Capital Intensive
BEL,Bharat Electronics Ltd,Industrials,Mar 2018,-687.0,-6.0,-1202.0,-693.0,6.0,486.54,0,,Shareholder Returns
BEL,Bharat Electronics Ltd,Industrials,Mar 2019,1514.0,-896.0,-663.0,618.0,896.0,830.28,0,,Shareholder Returns
BEL,Bharat Electronics Ltd,Industrials,Mar 2020,2570.0,-649.0,-1061.0,1921.0,649.0,675.25,0,,Shareholder Returns
BEL,Bharat Electronics Ltd,Industrials,Mar 2021,5093.0,-2595.0,-1076.0,2498.0,2595.0,966.0,0,,Capital Intensive
BEL,Bharat Electronics Ltd,Industrials,Mar 2022,4207.0,-4872.0,-1078.0,-665.0,4872.0,1104.0,0,,Capital Intensive
BEL,Bharat Electronics Ltd,Industrials,Mar 2023,1199.0,2708.0,-1262.0,3907.0,2708.0,1313.84,0,,Capital Intensive
BEL,Bharat Electronics Ltd,Industrials,Mar 2024,4659.0,-5924.0,-1475.0,-1265.0,5924.0,1594.0,0,,Capital Intensive
BHARTIARTL,Bharti Airtel Ltd,Communication Services,Mar 2013,22608.0,-18676.0,-4566.0,3932.0,18676.0,385.39,0,,Capital Intensive
BHARTIARTL,Bharti Airtel Ltd,Communication Services,Mar 2014,26233.0,-25181.0,2774.0,1052.0,25181.0,784.94,0,,Capital Intensive
BHARTIARTL,Bharti Airtel Ltd,Communication Services,Mar 2015,28059.0,-22301.0,-9672.0,5758.0,22301.0,1665.84,0,,Capital Intensive
BHARTIARTL,Bharti Airtel Ltd,Communication Services,Mar 2016,27942.0,-14091.0,-11946.0,13851.0,14091.0,620.37,0,,Capital Intensive
BHARTIARTL,Bharti Airtel Ltd,Communication Services,Mar 2017,28280.0,-30680.0,-351.0,-2400.0,30680.0,466.51,0,,Capital Intensive
BHARTIARTL,Bharti Airtel Ltd,Communication Services,Mar 2018,29854.0,-27940.0,1920.0,1914.0,27940.0,4236.96,0,,Capital Intensive
BHARTIARTL,Bharti Airtel Ltd,Communication Services,Mar 2019,20070.0,-28286.0,9464.0,-8216.0,28286.0,4118.72,0,,Capital Intensive
BHARTIARTL,Bharti Airtel Ltd,Communication Services,Mar 2020,18129.0,-29598.0,19144.0,-11469.0,29598.0,919.92,0,,Capital Intensive
BHARTIARTL,Bharti Airtel Ltd,Communication Services,Mar 2021,48205.0,-27286.0,-24910.0,20919.0,27286.0,-0.0,0,,Capital Intensive
BHARTIARTL,Bharti Airtel Ltd,Communication Services,Mar 2022,55017.0,-41478.0,-15203.0,13539.0,41478.0,3238.95,0,,Capital Intensive
BHARTIARTL,Bharti Airtel Ltd,Communication Services,Mar 2023,65325.0,-39232.0,-24470.0,26093.0,39232.0,3317.49,0,,Capital Intensive
BHARTIARTL,Bharti Airtel Ltd,Communication Services,Mar 2024,78898.0,-51089.0,-27778.0,27809.0,51089.0,5305.96,0,,Capital Intensive
BHEL,"Bharat Heavy Electricals Limited
",Industrials,Mar 2013,1759.0,-1113.0,472.0,646.0,1113.0,1338.6,0,,Balanced
BHEL,"Bharat Heavy Electricals Limited
",Industrials,Mar 2014,4512.0,-868.0,523.0,3644.0,868.0,700.4,0,,Balanced
BHEL,"Bharat Heavy Electricals Limited
",Industrials,Mar 2015,821.0,650.0,-3543.0,1471.0,650.0,290.0,0,,Shareholder Returns
BHEL,"Bharat Heavy Electricals Limited
",Industrials,Mar 2016,374.0,23.0,-122.0,397.0,23.0,98.84,0,,Shareholder Returns
BHEL,"Bharat Heavy Electricals Limited
",Industrials,Mar 2017,560.0,-565.0,-468.0,-5.0,565.0,386.75,0,,Shareholder Returns
BHEL,"Bharat Heavy Electricals Limited
",Industrials,Mar 2018,989.0,961.0,-667.0,1950.0,961.0,661.38,0,,Shareholder Returns
BHEL,"Bharat Heavy Electricals Limited
",Industrials,Mar 2019,-3860.0,1919.0,-32.0,-1941.0,1919.0,691.38,0,,Shareholder Returns
BHEL,"Bharat Heavy Electricals Limited
",Industrials,Mar 2020,-2892.0,1877.0,1622.0,-1015.0,1877.0,-0.0,0,,Distress
BHEL,"Bharat Heavy Electricals Limited
",Industrials,Mar 2021,560.0,-42.0,-394.0,518.0,42.0,-0.0,0,,Reinvestor
BHEL,"Bharat Heavy Electricals Limited
",Industrials,Mar 2022,660.0,-1118.0,-329.0,-458.0,1118.0,137.95,0,,Shareholder Returns
BHEL,"Bharat Heavy Electricals Limited
",Industrials,Mar 2023,-741.0,1480.0,89.0,739.0,1480.0,137.34,0,,Distress
BHEL,"Bharat Heavy Electricals Limited
",Industrials,Mar 2024,-3713.0,1331.0,2656.0,-2382.0,1331.0,87.42,0,,Distress
BOSCHLTD,Bosch Ltd,Consumer Discretionary,Dec 2012,871.0,-824.0,-156.0,47.0,824.0,191.6,0,,Capital Intensive
BOSCHLTD,Bosch Ltd,Consumer Discretionary,Dec 2013,1057.0,-846.0,-238.0,211.0,846.0,177.0,0,,Capital Intensive
BOSCHLTD,Bosch Ltd,Consumer Discretionary,Mar 2015,1396.0,-1183.0,-237.0,213.0,1183.0,267.6,0,,Capital Intensive
BOSCHLTD,Bosch Ltd,Consumer Discretionary,Mar 2016,1318.0,-995.0,-356.0,323.0,995.0,260.27,0,,Capital Intensive
BOSCHLTD,Bosch Ltd,Consumer Discretionary,Mar 2017,1457.0,1246.0,-2670.0,2703.0,1246.0,504.89,0,,Capital Intensive
BOSCHLTD,Bosch Ltd,Consumer Discretionary,Mar 2018,1729.0,-1170.0,-325.0,559.0,1170.0,301.62,0,,Capital Intensive
BOSCHLTD,Bosch Ltd,Consumer Discretionary,Mar 2019,593.0,1766.0,-2531.0,2359.0,1766.0,303.62,0,,Capital Intensive
BOSCHLTD,Bosch Ltd,Consumer Discretionary,Mar 2020,1336.0,-873.0,-399.0,463.0,873.0,312.0,0,,Capital Intensive
BOSCHLTD,Bosch Ltd,Consumer Discretionary,Mar 2021,835.0,-463.0,-338.0,372.0,463.0,337.4,0,,Shareholder Returns
BOSCHLTD,Bosch Ltd,Consumer Discretionary,Mar 2022,271.0,-33.0,-383.0,238.0,33.0,620.67,0,,Shareholder Returns
BOSCHLTD,Bosch Ltd,Consumer Discretionary,Mar 2023,1214.0,262.0,-1239.0,1476.0,262.0,1409.76,0,,Shareholder Returns
BOSCHLTD,Bosch Ltd,Consumer Discretionary,Mar 2024,1253.0,283.0,-1452.0,1536.0,283.0,1095.6,0,,Shareholder Returns
BPCL,Bharat Petroleum Corporation Ltd,Energy,Mar 2013,5926.0,-3604.0,-846.0,2322.0,3604.0,813.12,0,,Shareholder Returns
BPCL,Bharat Petroleum Corporation Ltd,Energy,Mar 2014,9588.0,-6881.0,-3736.0,2707.0,6881.0,1256.43,0,,Shareholder Returns
BPCL,Bharat Petroleum Corporation Ltd,Energy,Mar 2015,20742.0,-10536.0,-9792.0,10206.0,10536.0,1727.88,0,,Shareholder Returns
BPCL,Bharat Petroleum Corporation Ltd,Energy,Mar 2016,11119.0,-9233.0,-1332.0,1886.0,9233.0,2022.25,0,,Shareholder Returns
BPCL,Bharat Petroleum Corporation Ltd,Energy,Mar 2017,9041.0,-15274.0,4804.0,-6233.0,15274.0,4658.43,0,,Balanced
BPCL,Bharat Petroleum Corporation Ltd,Energy,Mar 2018,11068.0,-7066.0,-4218.0,4002.0,7066.0,4504.32,0,,Shareholder Returns
BPCL,Bharat Petroleum Corporation Ltd,Energy,Mar 2019,10157.0,-10451.0,207.0,-294.0,10451.0,4093.44,0,,Balanced
BPCL,Bharat Petroleum Corporation Ltd,Energy,Mar 2020,7881.0,-11135.0,3583.0,-3254.0,11135.0,3885.96,0,,Balanced
BPCL,Bharat Petroleum Corporation Ltd,Energy,Mar 2021,23455.0,-2474.0,-13981.0,20981.0,2474.0,17666.4,0,,Shareholder Returns
BPCL,Bharat Petroleum Corporation Ltd,Energy,Mar 2022,20336.0,-8138.0,-17672.0,12198.0,8138.0,3387.78,0,,Shareholder Returns
BPCL,Bharat Petroleum Corporation Ltd,Energy,Mar 2023,12466.0,-7806.0,-4402.0,4660.0,7806.0,852.4,0,,Shareholder Returns
BPCL,Bharat Petroleum Corporation Ltd,Energy,Mar 2024,35936.0,-10521.0,-25427.0,25415.0,10521.0,8863.47,0,,Shareholder Returns
BRITANNIA,Britannia Industries Ltd,Consumer Staples,Mar 2013,320.0,28.0,-378.0,348.0,28.0,101.4,0,,Shareholder Returns
BRITANNIA,Britannia Industries Ltd,Consumer Staples,Mar 2014,671.0,-246.0,-357.0,425.0,246.0,142.2,0,,Shareholder Returns
BRITANNIA,Britannia Industries Ltd,Consumer Staples,Mar 2015,584.0,-450.0,-181.0,134.0,450.0,192.92,0,,Shareholder Returns
BRITANNIA,Britannia Industries Ltd,Consumer Staples,Mar 2016,959.0,-705.0,-246.0,254.0,705.0,239.25,0,,Capital Intensive
BRITANNIA,Britannia Industries Ltd,Consumer Staples,Mar 2017,441.0,-150.0,-295.0,291.0,150.0,265.5,0,,Shareholder Returns
BRITANNIA,Britannia Industries Ltd,Consumer Staples,Mar 2018,1249.0,-957.0,-232.0,292.0,957.0,301.2,0,,Capital Intensive
BRITANNIA,Britannia Industries Ltd,Consumer Staples,Mar 2019,1156.0,-852.0,-353.0,304.0,852.0,358.05,0,,Shareholder Returns
BRITANNIA,Britannia Industries Ltd,Consumer Staples,Mar 2020,1485.0,-1526.0,58.0,-41.0,1526.0,836.4,0,,Capital Intensive
BRITANNIA,Britannia Industries Ltd,Consumer Staples,Mar 2021,1876.0,433.0,-2242.0,2309.0,433.0,3776.04,0,,Shareholder Returns
BRITANNIA,Britannia Industries Ltd,Consumer Staples,Mar 2022,1300.0,914.0,-2246.0,2214.0,914.0,1349.24,0,,Shareholder Returns
BRITANNIA,Britannia Industries Ltd,Consumer Staples,Mar 2023,2526.0,-1507.0,-1028.0,1019.0,1507.0,1737.0,0,,Capital Intensive
BRITANNIA,Britannia Industries Ltd,Consumer Staples,Mar 2024,2573.0,477.0,-2830.0,3050.0,477.0,1771.22,0,,Shareholder Returns
CANBK,Canara Bank,Financials,Mar 2013,8010.0,-435.0,-1043.0,7575.0,435.0,569.05,0,,Shareholder Returns
CANBK,Canara Bank,Financials,Mar 2014,14244.0,-380.0,-3771.0,13864.0,380.0,507.68,0,,Shareholder Returns
CANBK,Canara Bank,Financials,Mar 2015,6344.0,-1104.0,-1464.0,5240.0,1104.0,498.27,0,,Shareholder Returns
CANBK,Canara Bank,Financials,Mar 2016,9346.0,-443.0,-806.0,8903.0,443.0,-0.0,0,,Reinvestor
CANBK,Canara Bank,Financials,Mar 2017,2575.0,-476.0,124.0,2099.0,476.0,56.44,0,,Balanced
CANBK,Canara Bank,Financials,Mar 2018,-11120.0,-487.0,2865.0,-11607.0,487.0,-0.0,0,,Distress
CANBK,Canara Bank,Financials,Mar 2019,18237.0,-745.0,-1185.0,17492.0,745.0,0.0,0,,Reinvestor
CANBK,Canara Bank,Financials,Mar 2020,-5289.0,-445.0,7792.0,-5734.0,445.0,-0.0,0,,Distress
CANBK,Canara Bank,Financials,Mar 2021,59118.0,-1116.0,290.0,58002.0,1116.0,0.0,0,,Balanced
CANBK,Canara Bank,Financials,Mar 2022,919.0,-1429.0,4035.0,-510.0,1429.0,1170.02,0,,Balanced
CANBK,Canara Bank,Financials,Mar 2023,-39978.0,-1156.0,445.0,-41134.0,1156.0,2155.55,0,,Distress
CANBK,Canara Bank,Financials,Mar 2024,15046.0,-1750.0,-3834.0,13296.0,1750.0,2926.19,0,,Shareholder Returns
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,Mar 2013,-3754.0,5.0,4067.0,-3749.0,5.0,49.28,0,,Distress
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,Mar 2014,-2447.0,-83.0,2749.0,-2530.0,83.0,51.52,0,,Distress
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,Mar 2015,-2264.0,-40.0,1819.0,-2304.0,40.0,48.84,0,,Distress
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,Mar 2016,-2809.0,-137.0,3031.0,-2946.0,137.0,69.0,0,,Distress
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,Mar 2017,-1468.0,-222.0,1692.0,-1690.0,222.0,86.16,0,,Distress
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,Mar 2018,-7926.0,-60.0,8009.0,-7986.0,60.0,100.98,0,,Distress
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,Mar 2019,-9317.0,-11.0,12191.0,-9328.0,11.0,95.76,0,,Distress
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,Mar 2020,-2075.0,-54.0,2452.0,-2129.0,54.0,137.02,0,,Distress
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,Mar 2021,-8848.0,-1746.0,8707.0,-10594.0,1746.0,167.31,0,,Distress
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,Mar 2022,-5571.0,1640.0,5150.0,-3931.0,1640.0,172.32,0,,Distress
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,Mar 2023,-27105.0,-2148.0,27466.0,-29253.0,2148.0,159.9,0,,Distress
CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,Mar 2024,-35683.0,-2855.0,38471.0,-38538.0,2855.0,171.0,0,,Distress
CIPLA,"Cipla Ltd
",Healthcare,Mar 2013,1398.0,-2063.0,718.0,-665.0,2063.0,154.5,0,,Capital Intensive
CIPLA,"Cipla Ltd
",Healthcare,Mar 2014,1563.0,-1265.0,-266.0,298.0,1265.0,168.48,0,,Capital Intensive
CIPLA,"Cipla Ltd
",Healthcare,Mar 2015,1173.0,-950.0,165.0,223.0,950.0,172.06,0,,Capital Intensive
CIPLA,"Cipla Ltd
",Healthcare,Mar 2016,1741.0,-4533.0,3104.0,-2792.0,4533.0,165.96,0,,Capital Intensive
CIPLA,"Cipla Ltd
",Healthcare,Mar 2017,2382.0,-1304.0,-1326.0,1078.0,1304.0,165.6,0,,Capital Intensive
CIPLA,"Cipla Ltd
",Healthcare,Mar 2018,1463.0,-834.0,-385.0,629.0,834.0,240.89,0,,Shareholder Returns
CIPLA,"Cipla Ltd
",Healthcare,Mar 2019,1691.0,-1688.0,-349.0,3.0,1688.0,238.72,0,,Capital Intensive
CIPLA,"Cipla Ltd
",Healthcare,Mar 2020,3068.0,114.0,-2949.0,3182.0,114.0,315.0,0,,Shareholder Returns
CIPLA,"Cipla Ltd
",Healthcare,Mar 2021,3755.0,-2374.0,-1240.0,1381.0,2374.0,406.13,0,,Capital Intensive
CIPLA,"Cipla Ltd
",Healthcare,Mar 2022,3326.0,-1858.0,-1600.0,1468.0,1858.0,407.52,0,,Capital Intensive
CIPLA,"Cipla Ltd
",Healthcare,Mar 2023,3238.0,-2376.0,-958.0,862.0,2376.0,679.92,0,,Capital Intensive
CIPLA,"Cipla Ltd
",Healthcare,Mar 2024,4134.0,-2982.0,-1200.0,1152.0,2982.0,1038.5,0,,Capital Intensive
COALINDIA,Coal India Ltd,Materials,Mar 2013,9109.0,-1833.0,-7852.0,7276.0,1833.0,8851.56,0,,Shareholder Returns
COALINDIA,Coal India Ltd,Materials,Mar 2014,14525.0,8580.0,-25350.0,23105.0,8580.0,18285.52,0,,Capital Intensive
COALINDIA,Coal India Ltd,Materials,Mar 2015,14382.0,894.0,-15026.0,15276.0,894.0,13040.65,0,,Shareholder Returns
COALINDIA,Coal India Ltd,Materials,Mar 2016,13154.0,8154.0,-19587.0,21308.0,8154.0,17263.07,0,,Capital Intensive
COALINDIA,Coal India Ltd,Materials,Mar 2017,16461.0,455.0,-17598.0,16916.0,455.0,12342.4,0,,Shareholder Returns
COALINDIA,Coal India Ltd,Materials,Mar 2018,21115.0,-7747.0,-13564.0,13368.0,7747.0,10275.48,0,,Capital Intensive
COALINDIA,Coal India Ltd,Materials,Mar 2019,16356.0,-7896.0,-10885.0,8460.0,7896.0,8033.44,0,,Shareholder Returns
COALINDIA,Coal India Ltd,Materials,Mar 2020,4977.0,1033.0,-4791.0,6010.0,1033.0,7348.0,0,,Shareholder Returns
COALINDIA,Coal India Ltd,Materials,Mar 2021,10592.0,182.0,-8453.0,10774.0,182.0,9907.56,0,,Shareholder Returns
COALINDIA,Coal India Ltd,Materials,Mar 2022,41107.0,-25715.0,-13441.0,15392.0,25715.0,10426.8,0,,Capital Intensive
COALINDIA,Coal India Ltd,Materials,Mar 2023,35734.0,-23465.0,-13704.0,12269.0,23465.0,14909.81,0,,Capital Intensive
COALINDIA,Coal India Ltd,Materials,Mar 2024,18103.0,-4486.0,-13899.0,13617.0,4486.0,15694.98,0,,Shareholder Returns
DABUR,Dabur India Ltd,Consumer Staples,Mar 2013,870.0,-622.0,-234.0,248.0,622.0,260.44,0,,Capital Intensive
DABUR,Dabur India Ltd,Consumer Staples,Mar 2014,1098.0,-104.0,-804.0,994.0,104.0,302.28,0,,Shareholder Returns
DABUR,Dabur India Ltd,Consumer Staples,Mar 2015,1047.0,-876.0,-417.0,171.0,876.0,352.44,0,,Capital Intensive
DABUR,Dabur India Ltd,Consumer Staples,Mar 2016,1187.0,-730.0,-374.0,457.0,730.0,401.28,0,,Capital Intensive
DABUR,Dabur India Ltd,Consumer Staples,Mar 2017,1227.0,-807.0,-339.0,420.0,807.0,396.8,0,,Capital Intensive
DABUR,Dabur India Ltd,Consumer Staples,Mar 2018,1092.0,-541.0,-577.0,551.0,541.0,1099.98,0,,Shareholder Returns
DABUR,Dabur India Ltd,Consumer Staples,Mar 2019,1499.0,338.0,-1888.0,1837.0,338.0,491.64,0,,Shareholder Returns
DABUR,Dabur India Ltd,Consumer Staples,Mar 2020,1614.0,-517.0,-1043.0,1097.0,517.0,535.76,0,,Shareholder Returns
DABUR,Dabur India Ltd,Consumer Staples,Mar 2021,2115.0,-1404.0,-613.0,711.0,1404.0,847.5,0,,Capital Intensive
DABUR,Dabur India Ltd,Consumer Staples,Mar 2022,1802.0,-1273.0,-490.0,529.0,1273.0,923.26,0,,Capital Intensive
DABUR,Dabur India Ltd,Consumer Staples,Mar 2023,1488.0,-583.0,-1035.0,905.0,583.0,918.54,0,,Shareholder Returns
DABUR,Dabur India Ltd,Consumer Staples,Mar 2024,2013.0,-971.0,-1161.0,1042.0,971.0,959.83,0,,Shareholder Returns
DIVISLAB,Divis Laboratories Ltd,Healthcare,Mar 2013,480.0,-255.0,-231.0,225.0,255.0,198.66,0,,Capital Intensive
DIVISLAB,Divis Laboratories Ltd,Healthcare,Mar 2014,557.0,-305.0,-248.0,252.0,305.0,262.82,0,,Capital Intensive
DIVISLAB,Divis Laboratories Ltd,Healthcare,Mar 2015,826.0,-521.0,-303.0,305.0,521.0,264.12,0,,Capital Intensive
DIVISLAB,Divis Laboratories Ltd,Healthcare,Mar 2016,1038.0,-406.0,-631.0,632.0,406.0,270.24,0,,Capital Intensive
DIVISLAB,Divis Laboratories Ltd,Healthcare,Mar 2017,1150.0,-1140.0,2.0,10.0,1140.0,265.0,0,,Capital Intensive
DIVISLAB,Divis Laboratories Ltd,Healthcare,Mar 2018,776.0,-478.0,-314.0,298.0,478.0,263.1,0,,Capital Intensive
DIVISLAB,Divis Laboratories Ltd,Healthcare,Mar 2019,954.0,-685.0,-246.0,269.0,685.0,419.43,0,,Capital Intensive
DIVISLAB,Divis Laboratories Ltd,Healthcare,Mar 2020,1216.0,-83.0,-1091.0,1133.0,83.0,426.87,0,,Shareholder Returns
DIVISLAB,Divis Laboratories Ltd,Healthcare,Mar 2021,1947.0,75.0,-35.0,2022.0,75.0,535.68,0,,Shareholder Returns
DIVISLAB,Divis Laboratories Ltd,Healthcare,Mar 2022,1912.0,-2195.0,-532.0,-283.0,2195.0,799.2,0,,Capital Intensive
DIVISLAB,Divis Laboratories Ltd,Healthcare,Mar 2023,2459.0,-2707.0,-797.0,-248.0,2707.0,802.56,0,,Capital Intensive
DIVISLAB,Divis Laboratories Ltd,Healthcare,Mar 2024,1261.0,-269.0,-799.0,992.0,269.0,800.0,0,,Shareholder Returns
DLF,DLF Ltd,Real Estate,Mar 2013,2009.0,1995.0,-3951.0,4004.0,1995.0,320.16,0,,Capital Intensive
DLF,DLF Ltd,Real Estate,Mar 2014,1468.0,3924.0,-4532.0,5392.0,3924.0,324.5,0,,Capital Intensive
DLF,DLF Ltd,Real Estate,Mar 2015,2037.0,98.0,-1547.0,2135.0,98.0,334.62,0,,Shareholder Returns
